,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
1549,271,2,0,2,5,0,0,38,14,32,14,1,2,0,2,5,0,0,0,4,1
1550,271,3,0,3,1,0,0,6,4,67,49,3,0,0,0,2,0,0,0,3,2
1551,271,4,0,3,6,0,0,31,12,34,10,0,2,0,2,3,0,1,1,6,1
1552,271,5,0,7,2,0,0,18,8,47,28,4,2,2,0,3,0,0,0,2,2
1553,271,6,1,1,1,0,1,5,11,44,63,1,1,1,1,4,0,0,0,7,1
1554,271,7,0,4,3,0,5,3,8,47,40,4,5,1,1,1,0,0,0,6,1
1555,271,8,0,5,4,0,0,5,5,59,47,5,5,1,0,7,0,1,0,10,2
1556,271,9,0,9,1,5,0,2,9,67,59,3,2,0,0,3,0,2,0,3,0
1557,272,1,0,9,1,0,1,20,7,55,23,1,2,0,0,4,0,0,1,5,4
1558,272,2,1,1,2,0,0,2,6,49,54,2,1,1,1,3,0,0,0,3,3
1559,272,3,1,4,0,5,0,0,5,79,49,1,4,0,1,7,0,5,0,9,0
1560,272,4,0,4,4,0,0,47,13,24,6,1,2,2,0,2,0,0,1,6,0
1561,272,5,0,6,5,0,0,17,6,48,37,2,2,0,0,1,0,0,0,6,0
1562,272,6,0,5,3,0,1,0,7,62,48,1,1,2,0,4,0,0,0,6,2
1563,272,7,1,5,6,0,0,11,7,41,33,3,1,1,1,4,0,0,0,3,2
1564,272,8,0,5,3,0,0,15,4,43,46,2,3,0,2,5,0,0,0,2,0
1565,272,9,0,5,3,7,0,0,7,81,43,1,3,0,0,3,0,2,0,12,0
1566,273,1,0,3,2,0,1,2,12,45,56,3,3,1,2,3,0,0,0,4,0
1567,273,2,0,3,2,0,1,4,6,52,61,0,2,0,0,8,0,0,0,3,2
1568,273,3,4,8,0,7,1,0,2,56,35,0,12,0,1,3,0,20,0,22,0
1569,273,4,0,4,1,0,0,1,12,54,58,2,5,3,3,3,0,0,0,3,0
1570,273,5,0,2,0,4,0,0,11,78,35,0,5,0,0,2,0,2,0,6,1
1571,273,6,1,4,0,24,0,0,9,55,44,1,5,2,2,3,0,13,0,17,0
1572,273,7,0,3,0,0,0,2,13,44,35,6,1,2,0,8,0,0,0,3,0
1573,273,8,0,2,1,0,1,3,6,36,61,5,1,1,1,6,0,0,0,5,1
1574,273,9,0,3,0,0,1,2,7,74,65,2,1,3,0,4,0,0,0,3,2
1575,274,1,0,4,2,0,1,6,7,49,43,6,0,1,0,5,0,0,0,5,0
1576,274,2,0,3,1,0,3,0,11,55,45,3,1,1,1,3,0,0,0,3,2
1577,274,3,2,5,0,3,0,0,6,90,42,0,1,1,1,1,0,8,1,19,0
1578,274,4,0,5,0,0,1,9,5,55,45,0,0,1,2,3,0,0,0,1,1
1579,274,5,0,4,2,0,1,1,4,61,46,1,2,1,0,4,0,2,1,5,1
1580,274,6,0,5,1,2,1,0,15,68,42,1,3,0,3,3,0,6,0,8,1
1581,274,7,0,5,1,0,2,1,10,63,40,5,2,4,2,7,0,0,0,0,1
1582,274,8,0,6,0,10,0,1,6,70,34,0,4,0,0,1,0,12,0,20,0
1583,274,9,0,2,2,4,0,0,6,67,51,0,4,1,1,2,0,3,0,4,0
1584,275,1,0,7,1,0,3,0,3,69,34,4,5,1,1,3,0,0,0,8,2
1585,275,2,0,5,2,0,2,0,4,59,30,4,1,0,1,6,0,0,0,7,0
1586,275,3,1,3,0,0,2,2,10,56,38,2,1,0,1,6,0,0,0,4,0
1587,275,4,0,5,4,0,3,0,8,54,28,0,3,2,2,3,0,1,0,7,1
1588,275,5,0,3,3,0,2,0,6,50,46,0,2,1,3,5,0,0,0,5,1
1589,275,6,0,11,2,0,1,1,5,58,42,0,4,0,0,6,0,0,1,5,1
1590,275,7,0,5,4,0,1,0,7,55,43,4,2,3,3,4,0,0,0,8,1
1591,275,8,0,4,1,0,0,1,4,62,38,4,3,0,1,7,0,0,0,3,4
1592,275,9,0,4,4,0,1,3,5,70,40,0,1,0,1,1,0,0,0,3,1
1593,276,1,0,6,1,6,1,2,10,67,25,1,5,0,0,0,0,5,0,19,0
1594,276,2,2,1,1,2,0,1,6,67,32,1,1,1,0,1,0,0,0,10,0
1595,276,3,0,6,4,0,0,7,6,57,44,2,2,0,3,4,0,0,0,4,1
1596,276,4,0,7,4,0,0,2,11,53,48,1,1,1,2,7,0,0,0,2,3
1597,276,5,0,3,2,0,0,5,3,67,42,1,2,0,1,1,0,0,0,2,2
1598,276,6,0,3,2,0,0,3,2,79,36,1,4,0,1,6,0,0,0,3,1
1599,276,7,0,5,2,0,0,14,14,58,31,0,2,1,2,5,0,0,1,4,2
1600,276,8,0,4,4,0,0,65,7,43,6,0,0,1,2,0,0,0,0,8,0
1601,276,9,0,4,2,0,0,17,4,64,35,1,3,1,1,1,0,0,1,5,0
1602,277,1,0,7,2,6,1,3,4,66,39,2,2,0,2,3,0,0,0,7,1
1603,277,2,0,9,3,0,0,15,6,63,33,1,1,0,3,6,0,0,0,3,0
1604,277,3,0,1,0,4,0,3,10,59,48,1,0,1,0,4,0,0,0,8,1
1605,277,4,0,4,4,1,0,0,13,58,54,1,1,2,0,3,0,1,0,6,1
1606,277,5,1,10,0,12,0,0,13,40,30,0,8,3,0,5,0,13,0,16,0
1607,277,6,0,4,1,0,0,7,11,59,40,0,0,1,0,4,0,0,0,3,1
1608,277,7,1,2,0,0,1,1,6,74,36,2,1,0,1,2,0,0,0,3,1
1609,277,8,0,3,0,6,0,1,7,82,42,1,1,1,0,4,0,2,0,3,0
1610,277,9,0,3,2,0,0,15,4,60,40,1,1,1,0,3,0,0,0,4,2
1611,278,1,0,2,1,0,1,0,10,78,27,2,0,0,0,4,0,0,0,2,0
1612,278,2,2,5,1,21,1,0,13,63,37,1,1,0,0,2,0,5,1,6,0
1613,278,3,0,4,5,0,0,10,6,58,54,1,1,0,0,4,0,0,0,2,0
1614,278,4,0,4,1,0,2,0,8,66,40,1,4,1,2,12,0,0,1,0,0
1615,278,5,0,7,1,3,1,0,7,55,40,2,4,0,0,2,0,3,0,10,0
1616,278,6,0,5,2,0,0,16,10,44,34,1,1,0,0,2,0,0,0,4,1
1617,278,7,0,3,2,0,1,3,7,58,35,2,0,1,2,11,0,0,0,3,2
1618,278,8,0,4,1,0,2,3,11,37,45,0,5,1,1,1,0,0,0,3,2
1619,278,9,0,9,2,0,0,19,5,52,38,0,3,1,3,1,0,0,0,2,2
1620,279,1,0,10,2,1,1,2,5,62,34,2,0,2,4,5,0,0,0,5,2
1621,279,2,0,6,2,0,0,3,11,70,44,0,1,2,1,4,0,0,0,2,0
1622,279,3,0,4,0,0,4,5,10,63,43,0,2,1,2,4,0,0,0,1,1
1623,279,4,0,3,0,0,2,3,9,57,38,2,2,0,1,7,0,0,0,9,0
1624,279,5,0,1,0,2,0,0,10,55,43,1,2,1,0,8,0,0,0,3,1
1625,279,6,0,3,2,0,1,1,4,84,35,1,1,3,2,9,0,0,0,4,0
1626,279,7,0,6,0,2,0,1,8,78,40,6,0,0,0,3,0,0,0,4,3
1627,279,8,0,1,0,11,0,0,5,87,38,4,1,0,0,0,0,0,0,10,0
1628,279,9,0,7,6,2,0,0,4,70,40,1,2,1,1,5,0,0,0,4,0
1629,27,1,0,4,5,1,1,3,5,52,52,7,3,3,2,8,0,0,0,4,1
1630,27,2,0,5,0,0,1,9,5,42,65,6,2,1,1,6,0,0,0,7,4
1631,27,3,0,6,3,0,0,16,13,32,40,7,5,0,1,3,0,0,2,11,2
1632,27,4,1,4,1,0,1,4,7,45,54,9,3,1,2,3,0,0,0,5,2
1633,27,5,0,2,3,0,1,2,4,55,70,4,4,0,0,5,0,0,0,3,9
1634,27,6,0,8,4,0,0,4,4,49,62,2,1,0,2,5,0,0,0,4,4
1635,27,7,0,5,5,0,0,3,11,45,56,3,2,3,2,10,0,0,0,6,2
1636,27,8,0,9,0,9,1,0,14,60,55,4,5,1,0,5,0,10,0,6,1
1637,27,9,0,0,0,1,1,2,6,68,62,8,2,0,0,3,0,1,0,2,1
1638,280,1,0,2,2,0,0,7,9,67,21,3,6,2,0,2,0,0,1,3,3
1639,280,2,0,5,0,3,0,2,8,93,27,2,2,0,0,4,0,3,0,7,0
1640,280,3,0,1,1,0,2,2,2,80,38,2,4,2,2,2,0,0,0,5,0
1641,280,4,0,3,2,0,0,10,7,49,32,2,1,1,1,3,0,0,0,1,1
1642,280,5,2,12,1,6,0,1,9,54,19,0,5,1,2,2,0,15,0,15,1
1643,280,6,0,4,1,2,0,0,7,87,37,0,2,1,0,1,0,3,1,6,1
1644,280,7,0,5,0,0,1,3,8,64,54,7,3,0,0,5,0,0,0,3,3
1645,280,8,6,10,0,18,0,0,9,74,30,0,9,2,0,2,0,22,0,17,2
1646,280,9,0,4,1,0,0,2,3,92,44,1,0,2,0,4,0,0,1,1,1
1647,281,1,0,9,2,0,1,1,3,65,42,1,1,1,3,8,0,0,0,2,1
1648,281,2,0,2,0,9,0,0,11,84,42,1,0,0,1,1,0,2,0,5,0
1649,281,3,0,6,1,0,0,4,9,76,36,1,2,0,0,0,0,0,0,1,1
1650,281,4,0,9,5,0,1,3,7,64,38,2,4,2,1,7,0,0,0,2,1
1651,281,5,0,2,2,1,1,0,7,75,42,1,1,4,1,3,0,1,0,3,2
1652,281,6,0,6,1,0,0,2,5,70,44,0,2,1,0,3,0,0,0,5,4
1653,281,7,0,2,1,0,1,0,7,59,55,1,2,1,0,4,0,0,0,4,0
1654,281,8,0,3,1,1,0,0,3,65,58,1,0,1,0,1,0,0,0,4,0
1655,281,9,0,0,1,0,1,4,6,76,52,0,3,1,0,4,0,0,0,3,0
1656,282,1,18,42,0,16,0,0,11,26,15,1,7,7,1,0,0,31,0,25,1
1657,282,2,2,4,0,6,0,2,10,70,37,1,3,1,0,6,0,8,1,9,1
1658,282,3,1,0,0,1,0,1,10,95,36,1,3,2,0,9,0,0,0,8,0
1659,282,4,9,4,1,5,0,1,9,56,35,0,0,3,4,2,0,11,0,13,2
1660,282,5,0,6,2,0,0,1,9,67,45,1,0,0,1,4,0,0,0,4,0
1661,282,6,0,5,1,0,0,2,4,50,19,1,2,0,0,4,0,0,0,0,1
1662,282,7,0,10,1,8,1,1,9,63,25,1,1,0,1,3,0,6,0,18,0
1663,282,8,0,4,0,0,0,3,8,48,26,1,2,0,0,0,0,0,0,3,1
1664,282,9,0,2,0,0,0,1,0,6,1,0,1,0,1,0,0,0,0,0,0
1665,284,1,3,7,0,4,0,2,13,65,16,1,3,2,0,3,0,11,1,16,2
1666,284,2,0,5,0,0,0,0,7,83,29,2,3,0,0,3,0,4,0,13,1
1667,284,3,0,5,2,0,0,0,6,65,32,0,1,2,0,2,0,0,0,2,1
1668,284,4,0,6,2,0,0,3,11,62,21,6,0,2,3,3,0,0,0,1,0
1669,284,5,0,2,1,0,2,0,5,63,37,0,3,0,1,7,0,0,0,4,0
1670,284,6,0,3,1,0,0,0,7,57,34,0,1,1,2,2,0,0,0,2,0
1671,284,7,0,7,1,0,0,44,12,31,6,0,3,2,1,0,0,0,0,6,2
1672,284,8,1,1,1,0,0,24,7,45,14,0,5,1,0,3,0,0,0,0,3
1673,284,9,0,3,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0
1674,286,1,0,4,1,0,0,5,3,28,17,2,1,0,2,1,0,0,0,2,2
1675,286,2,1,3,4,0,0,1,0,13,3,1,1,2,0,1,0,0,0,0,0
1676,286,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1677,286,4,0,1,3,0,0,0,7,45,22,0,0,0,1,4,0,0,0,3,0
1678,286,5,0,2,4,0,1,0,2,22,27,0,0,0,3,0,0,0,0,1,1
1679,286,6,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1680,286,7,0,2,2,0,0,2,1,27,32,1,0,1,1,2,0,0,0,2,0
1681,286,8,0,1,0,0,0,2,1,10,9,0,0,1,1,2,0,0,0,1,0
1682,286,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1683,288,1,0,4,1,0,0,1,5,61,21,0,0,0,0,1,0,0,0,5,0
1684,288,2,0,1,0,2,0,0,5,2,2,0,0,1,2,0,0,2,1,2,0
1685,288,3,0,11,2,3,0,0,9,33,6,0,1,2,0,3,0,4,0,4,0
1686,288,4,0,7,0,1,0,0,6,58,23,0,3,1,0,5,0,4,0,7,0
1687,288,5,12,9,0,21,0,0,2,23,8,1,6,1,2,1,0,8,0,13,0
1688,288,6,2,7,0,0,0,0,2,68,14,0,1,0,1,1,0,0,0,0,1
1689,288,7,0,4,1,0,0,0,4,85,37,0,1,0,1,5,0,2,1,5,0
1690,288,8,0,0,1,0,0,1,2,72,28,0,0,1,0,2,0,0,0,4,0
1691,288,9,0,5,2,0,0,0,3,20,15,0,0,0,2,0,0,0,0,0,0
1692,289,1,0,1,0,4,0,0,8,83,49,0,4,0,0,6,0,1,1,6,1
1693,289,2,0,9,2,0,0,0,1,61,38,0,1,1,1,4,0,0,0,4,0
1694,289,3,0,2,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0
1695,289,4,1,6,1,14,1,0,3,73,24,0,2,0,0,0,0,7,0,10,0
1696,289,5,0,2,0,0,0,2,7,60,32,1,2,1,0,2,0,0,0,3,0
1697,289,6,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1698,289,7,2,20,0,16,0,1,4,10,6,0,9,3,4,0,0,22,0,33,0
1699,289,8,1,2,1,0,0,0,1,43,21,0,2,2,1,4,0,0,0,2,1
1700,289,9,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1701,28,1,0,5,5,0,1,13,7,34,38,8,5,1,0,6,0,0,0,7,2
1702,28,2,0,5,2,0,1,1,4,53,53,9,2,0,1,7,0,0,0,3,3
1703,28,3,0,5,1,1,0,0,13,50,70,7,3,1,1,8,0,1,0,7,2
1704,28,4,0,5,4,0,0,28,16,34,18,3,1,2,1,3,0,1,0,4,1
1705,28,5,0,3,3,0,1,4,14,36,42,1,4,4,0,6,0,0,0,1,0
1706,28,6,0,2,1,2,0,0,10,46,66,9,2,0,1,7,0,0,0,6,7
1707,28,7,0,7,1,0,1,2,6,34,68,4,4,2,0,3,0,0,0,0,3
1708,28,8,0,7,2,0,2,9,3,44,70,7,3,1,1,7,0,0,0,5,2
1709,28,9,0,4,1,2,0,0,6,68,61,3,0,1,3,5,0,2,1,5,4
1710,290,1,37,32,1,24,0,0,0,0,1,0,10,8,5,0,0,36,1,24,0
1711,290,2,16,32,0,2,0,0,5,3,2,0,3,6,2,1,0,26,1,13,0
1712,290,3,0,0,0,0,0,0,3,44,21,0,0,0,0,3,0,0,0,2,0
1713,290,4,7,3,2,7,0,0,15,85,21,0,3,2,1,2,0,8,0,18,0
1714,290,5,0,4,1,2,0,1,11,65,47,0,1,2,0,3,0,3,0,11,0
1715,290,6,2,8,1,2,0,0,9,57,17,0,2,1,0,0,0,13,1,17,1
1716,290,7,0,2,0,0,0,1,11,84,41,3,1,1,0,5,0,0,0,3,0
1717,290,8,1,2,1,0,0,2,8,66,42,4,3,0,1,4,0,0,0,2,4
1718,290,9,0,2,2,0,0,1,8,44,28,0,0,2,0,3,0,0,0,0,0
1719,291,1,0,1,0,0,0,2,11,86,38,5,2,2,1,4,0,0,0,2,0
1720,291,2,0,4,0,1,0,0,11,59,28,0,0,0,2,1,0,0,0,2,1
1721,291,3,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
1722,291,4,0,2,0,0,1,2,10,56,35,4,1,1,2,3,0,0,0,7,0
1723,291,5,0,1,0,0,0,1,1,13,6,0,0,1,0,0,0,0,0,0,1
1724,291,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1725,291,7,0,5,1,0,4,0,6,58,33,0,0,3,1,4,0,0,0,4,1
1726,291,8,0,4,0,0,0,1,5,20,4,0,0,1,1,0,0,0,0,0,0
1727,291,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1728,293,1,0,3,0,0,0,9,6,48,12,0,1,0,0,4,0,0,1,3,1
1729,293,2,0,5,1,0,0,1,1,23,11,0,0,1,0,1,0,0,0,0,1
1730,293,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1731,293,4,0,2,0,0,0,1,2,55,11,3,0,0,0,5,0,0,0,0,0
1732,293,5,0,2,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,2
1733,293,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1734,293,7,0,0,0,1,1,0,4,78,16,1,0,0,0,3,0,0,0,2,0
1735,293,8,0,2,1,0,0,2,0,28,12,0,3,0,0,0,0,1,0,2,1
1736,293,9,0,1,1,0,0,2,2,9,1,0,0,0,1,0,0,0,1,1,0
1737,294,1,0,4,0,0,0,1,8,60,27,1,1,0,3,1,0,1,0,7,1
1738,294,2,0,0,0,0,0,1,2,43,12,0,1,0,0,2,0,0,0,0,0
1739,294,3,0,0,0,0,0,0,3,36,3,0,0,0,0,1,0,0,0,0,1
1740,294,4,0,3,1,0,0,7,1,42,24,0,0,1,0,2,0,0,0,7,0
1741,294,5,0,2,3,0,1,28,4,38,15,1,1,0,1,1,0,0,0,6,1
1742,294,6,0,6,1,0,0,2,2,35,13,0,0,1,1,1,0,0,0,1,0
1743,294,7,0,2,0,0,0,43,5,9,1,0,0,0,0,0,0,0,0,7,0
1744,294,8,0,1,0,0,0,38,5,5,0,0,1,2,0,0,0,0,0,1,0
1745,294,9,0,3,0,0,0,9,3,1,3,0,2,0,0,0,0,0,0,0,0
1746,295,1,0,3,0,0,0,22,4,5,4,0,0,0,1,0,0,0,0,1,1
1747,295,2,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,1,1,0
1748,295,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1749,295,4,0,0,0,0,0,7,0,11,2,0,0,0,0,0,0,0,0,0,0
1750,295,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1751,295,6,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1752,295,7,0,3,1,0,0,14,5,29,16,1,1,1,0,1,0,0,0,2,1
1753,295,8,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1
1754,295,9,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
1755,29,1,0,9,5,0,0,5,13,54,38,4,5,2,3,6,0,0,1,5,2
1756,29,2,0,5,3,0,2,9,17,46,28,4,2,2,2,6,0,0,0,5,5
1757,29,3,0,3,1,0,0,3,12,53,49,4,3,2,1,3,0,0,0,1,5
1758,29,4,0,5,3,0,0,15,15,37,30,1,4,0,0,5,0,0,1,4,3
1759,29,5,0,5,5,0,0,13,9,33,37,4,1,0,1,4,0,0,0,5,2
1760,29,6,0,5,3,0,2,2,7,54,44,2,3,2,2,3,0,0,0,4,2
1761,29,7,0,6,1,0,0,1,10,60,60,6,1,0,1,3,0,0,0,3,4
1762,29,8,0,7,1,0,0,1,4,46,56,5,0,1,1,3,0,0,0,4,4
1763,29,9,0,9,0,4,0,0,13,60,56,7,4,1,1,4,0,1,0,11,1
1764,2,1,0,2,0,7,0,2,10,68,54,7,1,0,1,2,0,0,0,4,0
1765,2,2,0,2,0,1,0,1,8,52,46,1,1,1,1,5,0,0,0,7,0
1766,2,3,0,4,0,0,1,1,10,56,56,1,1,1,1,3,0,2,0,2,1
1767,2,4,0,1,3,0,2,5,7,56,54,1,0,1,0,6,0,0,0,1,0
1768,2,5,0,5,2,0,0,1,9,71,49,2,3,1,0,2,0,0,0,9,1
1769,2,6,1,3,3,0,0,2,7,65,57,4,2,1,1,6,0,0,0,1,0
1770,2,7,0,5,3,0,0,28,6,38,32,5,4,4,1,10,0,0,0,8,1
1771,2,8,0,4,4,0,1,0,8,48,69,1,1,1,1,11,0,0,0,4,2
1772,2,9,0,2,4,0,0,2,5,59,63,4,0,1,0,6,0,0,0,5,3
1773,30,1,0,6,2,0,0,0,6,48,47,0,2,1,3,8,0,0,0,10,2
1774,30,2,0,4,0,0,2,1,4,42,64,1,0,1,2,3,0,0,0,3,1
1775,30,3,0,7,2,0,1,1,3,59,58,4,2,1,4,6,0,0,0,2,8
1776,30,4,0,8,0,3,0,0,8,64,45,4,0,2,0,8,0,0,0,6,2
1777,30,5,0,9,1,0,0,3,9,30,55,5,4,0,4,6,0,0,0,5,5
1778,30,6,0,4,0,0,2,1,9,48,51,7,4,4,3,6,0,0,0,3,3
1779,30,7,0,6,1,4,0,0,9,62,48,1,1,1,0,4,0,10,0,20,1
1780,30,8,0,4,1,0,0,0,9,61,51,3,1,0,0,7,0,0,0,6,3
1781,30,9,1,4,1,0,0,1,3,64,54,8,1,1,2,6,0,0,0,4,2
1782,31,1,0,1,0,0,0,0,11,75,39,7,0,1,0,6,0,0,0,3,1
1783,31,2,3,4,2,2,0,0,12,34,16,2,2,1,0,0,0,28,0,31,0
1784,31,3,2,1,0,8,0,0,7,34,39,1,1,0,0,4,0,19,0,20,2
1785,31,4,0,2,0,4,1,0,20,50,40,6,2,1,0,5,0,2,0,8,0
1786,31,5,7,9,0,7,0,0,8,2,2,0,3,3,2,0,0,33,0,23,0
1787,31,6,5,7,0,7,0,1,5,45,44,4,3,2,0,2,0,14,0,14,0
1788,31,7,5,7,0,27,1,0,15,20,19,1,7,3,0,1,0,33,0,31,1
1789,31,8,4,10,0,3,0,1,3,2,4,0,3,0,0,0,0,29,1,20,0
1790,31,9,0,4,1,9,1,1,11,33,74,6,3,0,2,5,0,1,0,8,3
1791,32,1,5,13,0,22,0,0,12,19,14,1,9,1,1,2,0,46,0,33,0
1792,32,2,4,19,0,17,0,0,6,4,1,0,5,1,1,0,0,43,0,29,0
1793,32,3,0,7,0,2,0,1,9,50,53,3,1,2,3,4,0,2,0,3,4
1794,32,4,1,7,0,24,0,0,12,36,32,4,4,2,1,3,0,14,1,20,2
1795,32,5,3,6,0,3,0,0,10,4,2,0,6,0,0,0,0,21,0,27,0
1796,32,6,0,4,1,5,0,0,12,51,60,1,5,0,1,7,0,2,0,9,1
1797,32,7,0,1,2,7,0,0,16,64,40,0,4,0,1,1,0,8,0,17,1
1798,32,8,0,2,1,2,0,1,10,59,23,2,2,0,0,6,0,1,0,6,1
1799,32,9,0,5,0,0,1,1,4,48,40,3,0,0,1,8,0,0,0,2,0
1800,33,1,0,2,0,1,0,0,13,64,31,3,1,0,0,0,0,6,4,8,2
1801,33,2,0,2,2,0,0,3,26,46,10,1,1,1,1,9,0,0,0,2,1
1802,33,3,0,4,0,0,0,9,25,39,12,6,1,2,0,2,0,0,0,2,2
1803,33,4,0,5,2,0,1,1,6,46,62,2,2,1,1,3,0,0,0,1,3
1804,33,5,0,3,2,0,0,1,10,39,31,4,3,1,3,3,0,0,1,4,5
1805,33,6,0,8,2,0,1,8,14,42,51,2,2,2,1,3,0,0,0,5,2
1806,33,7,0,7,2,0,0,2,6,50,53,5,3,1,2,3,0,0,0,1,2
1807,33,8,0,3,5,0,1,2,5,38,72,3,3,0,2,3,0,0,0,1,0
1808,33,9,0,3,1,2,0,3,11,53,61,4,3,3,1,9,0,0,0,5,4
1809,34,1,0,2,2,0,0,4,7,56,51,4,2,0,2,1,0,0,0,3,2
1810,34,2,0,3,4,0,0,19,9,41,29,3,1,3,0,4,0,0,0,9,3
1811,34,3,0,4,3,0,0,11,7,44,45,7,0,1,3,2,0,0,0,1,2
1812,34,4,0,3,3,0,0,8,3,57,52,5,5,0,0,4,0,0,0,4,2
1813,34,5,0,7,2,0,0,59,10,24,13,3,3,3,0,3,0,0,0,8,0
1814,34,6,0,9,1,0,0,15,11,44,45,2,2,1,0,2,0,1,0,0,3
1815,34,7,0,4,1,0,0,1,4,37,64,7,2,0,1,10,0,0,0,1,10
1816,34,8,0,7,2,0,1,3,4,45,47,5,1,0,1,7,0,0,0,5,4
1817,34,9,0,2,1,2,2,2,9,73,42,5,4,0,1,12,0,0,1,6,2
1818,35,1,0,2,1,0,0,0,6,48,42,5,1,1,0,5,0,0,0,2,6
1819,35,2,0,3,2,0,0,33,8,36,24,3,0,2,0,4,0,0,0,4,3
1820,35,3,0,3,1,0,0,1,11,56,52,8,4,1,1,8,0,0,0,3,0
1821,35,4,0,2,1,0,1,2,7,52,57,2,2,1,0,9,0,0,0,4,5
1822,35,5,1,4,3,0,0,43,18,23,18,3,2,2,2,1,0,0,1,12,0
1823,35,6,0,7,3,0,0,24,15,41,25,4,3,1,1,3,0,0,0,6,2
1824,35,7,0,5,4,0,1,20,20,33,18,1,0,0,1,2,0,0,7,9,0
1825,35,8,1,5,1,0,0,33,19,40,16,0,3,1,1,2,0,0,0,11,3
1826,35,9,0,4,1,0,0,14,7,46,41,4,3,1,6,2,0,0,0,3,2
1827,36,1,0,4,2,0,0,8,7,41,49,2,2,1,0,2,0,0,0,4,0
1828,36,2,1,3,4,0,1,8,7,45,46,1,0,0,0,1,0,0,0,5,1
1829,36,3,0,3,3,0,0,1,5,72,59,2,1,3,1,5,0,0,0,7,1
1830,36,4,0,4,3,0,0,0,4,44,59,2,1,1,0,5,0,0,0,2,2
1831,36,5,0,1,1,0,0,2,8,51,61,3,0,0,0,6,0,0,0,3,1
1832,36,6,0,6,2,0,1,1,2,57,56,3,4,0,0,5,0,0,0,4,4
1833,36,7,7,22,0,9,0,0,5,14,10,2,11,5,0,1,0,39,0,20,1
1834,36,8,8,16,0,21,0,0,8,23,15,1,13,4,1,2,0,26,0,23,0
1835,36,9,0,4,1,1,0,0,4,58,56,5,3,2,0,5,0,0,0,1,0
1836,37,1,3,6,0,0,0,1,9,39,53,1,7,4,2,0,0,7,1,14,0
1837,37,2,0,10,0,0,0,0,10,50,39,4,10,0,0,2,0,9,0,14,1
1838,37,3,7,4,1,7,0,0,8,61,37,0,4,1,1,6,0,15,0,26,0
1839,37,4,0,4,6,0,0,10,11,63,33,1,2,0,0,5,0,0,0,5,0
1840,37,5,0,2,2,0,1,3,8,48,54,3,3,3,1,5,0,0,0,2,2
1841,37,6,0,5,0,0,0,0,6,69,52,7,0,0,1,4,0,0,0,2,1
1842,37,7,0,2,1,0,0,40,7,44,19,4,0,2,1,4,0,0,0,2,1
1843,37,8,0,7,4,0,0,2,4,49,46,1,5,0,0,4,0,0,0,5,1
1844,37,9,0,5,5,1,1,2,9,62,49,1,0,1,4,3,0,0,0,2,3
1845,38,1,0,3,5,0,0,39,8,36,14,3,2,3,3,2,0,0,1,11,2
1846,38,2,0,8,3,0,0,5,2,68,37,2,7,1,0,8,0,0,0,3,3
1847,38,3,0,5,1,0,1,2,4,79,56,1,2,0,1,8,0,0,0,2,4
1848,38,4,4,9,3,0,0,50,19,11,0,0,2,4,2,0,0,0,1,3,2
1849,38,5,0,5,1,0,0,36,4,12,2,1,1,2,3,2,0,0,1,12,0
1850,38,6,2,7,0,0,0,19,10,26,5,0,1,3,0,2,0,1,0,10,0
1851,38,7,0,8,1,0,0,8,4,74,27,0,1,1,1,3,0,0,0,5,0
1852,38,8,0,7,3,0,0,34,4,55,15,0,3,0,1,1,0,1,0,6,0
1853,38,9,0,7,0,0,0,23,6,11,0,0,0,1,0,1,0,1,2,5,1
1854,39,1,0,1,1,14,1,0,9,65,21,2,4,0,1,3,0,7,1,12,0
